ticket_id,customerID,tipo_ticket,sentimento
TKT-08239,8008-HAWED,Cancelamento,Negativo
TKT-08240,7124-UGSUR,Técnico,Negativo
TKT-08241,7124-UGSUR,Cancelamento,Negativo
TKT-08242,7124-UGSUR,Cancelamento,Negativo
TKT-08243,1862-SKORY,Técnico,Negativo
TKT-08244,1862-SKORY,Cobrança,Negativo
TKT-08245,4827-DPADN,Cobrança,Neutro
TKT-08246,4827-DPADN,Cobrança,Neutro
TKT-08247,5846-ABOBJ,Cobrança,Neutro
TKT-08248,5846-ABOBJ,Cobrança,Positivo
TKT-08249,1439-LCGVL,Dúvida Geral,Neutro
TKT-08250,0909-SDHNU,Técnico,Neutro
TKT-08251,0909-SDHNU,Técnico,Positivo
TKT-08252,4647-XXZAM,Cobrança,Neutro
TKT-08253,1502-XFCVR,Cobrança,Negativo
TKT-08254,1502-XFCVR,Técnico,Positivo
TKT-08255,1502-XFCVR,Cancelamento,Negativo
TKT-08256,1502-XFCVR,Cobrança,Negativo
TKT-08257,1502-XFCVR,Cancelamento,Negativo
TKT-08258,7740-KKCXF,Técnico,Neutro
TKT-08259,5360-XGYAZ,Técnico,Neutro
TKT-08260,5360-XGYAZ,Cobrança,Neutro
TKT-08261,9692-TUSXH,Cobrança,Negativo
TKT-08262,7912-SYRQT,Dúvida Geral,Neutro
TKT-08263,7912-SYRQT,Cancelamento,Neutro
TKT-08264,7912-SYRQT,Cancelamento,Negativo
TKT-08265,7912-SYRQT,Cancelamento,Negativo
TKT-08266,7912-SYRQT,Cancelamento,Negativo
TKT-08267,3557-HTYWR,Cobrança,Negativo
TKT-08268,3557-HTYWR,Técnico,Neutro
TKT-08269,4816-JBHOV,Cobrança,Positivo
TKT-08270,4816-JBHOV,Cobrança,Negativo
TKT-08271,4816-JBHOV,Cancelamento,Neutro
TKT-08272,4816-JBHOV,Cancelamento,Negativo
TKT-08273,8920-NAVAY,Dúvida Geral,Neutro
TKT-08274,8920-NAVAY,Dúvida Geral,Negativo
TKT-08275,1699-TLDLZ,Cobrança,Positivo
TKT-08276,8292-TYSPY,Dúvida Geral,Negativo
TKT-08277,8292-TYSPY,Cobrança,Neutro
TKT-08278,0567-XRHCU,Dúvida Geral,Neutro
TKT-08279,0567-XRHCU,Dúvida Geral,Positivo
TKT-08280,1867-BDVFH,Cancelamento,Negativo
TKT-08281,2067-QYTCF,Cobrança,Positivo
TKT-08282,2067-QYTCF,Dúvida Geral,Neutro
TKT-08283,2359-QWQUL,Cancelamento,Negativo
TKT-08284,2359-QWQUL,Técnico,Negativo
TKT-08285,2359-QWQUL,Técnico,Neutro
TKT-08286,9103-TCIHJ,Técnico,Negativo
TKT-08287,9103-TCIHJ,Cancelamento,Positivo
TKT-08288,9103-TCIHJ,Dúvida Geral,Negativo
TKT-08289,9103-TCIHJ,Cobrança,Negativo
TKT-08290,9103-TCIHJ,Técnico,Positivo
TKT-08291,9103-TCIHJ,Técnico,Positivo
TKT-08292,0052-DCKON,Técnico,Neutro
TKT-08293,4140-WJAWW,Cobrança,Negativo
TKT-08294,2073-QBVBI,Cobrança,Neutro
TKT-08295,2073-QBVBI,Técnico,Neutro
TKT-08296,3320-VEOYC,Cobrança,Neutro
TKT-08297,5231-FIQPA,Dúvida Geral,Neutro
TKT-08298,6653-CBBOM,Cobrança,Negativo
TKT-08299,6653-CBBOM,Cancelamento,Negativo
TKT-08300,6653-CBBOM,Cancelamento,Negativo
TKT-08301,8774-GSBUN,Dúvida Geral,Negativo
TKT-08302,7326-RIGQZ,Cobrança,Neutro
TKT-08303,1401-FTHFQ,Cobrança,Negativo
TKT-08304,1401-FTHFQ,Cobrança,Neutro
TKT-08305,3247-ZVOUO,Dúvida Geral,Negativo
TKT-08306,3247-ZVOUO,Dúvida Geral,Negativo
TKT-08307,0254-FNMCI,Cobrança,Neutro
TKT-08308,0254-FNMCI,Técnico,Neutro
TKT-08309,1848-LBZHY,Dúvida Geral,Neutro
TKT-08310,1848-LBZHY,Cobrança,Neutro
TKT-08311,6101-IMRMM,Dúvida Geral,Positivo
TKT-08312,6101-IMRMM,Dúvida Geral,Negativo
TKT-08313,8118-TJAFG,Cobrança,Positivo
TKT-08314,8118-TJAFG,Dúvida Geral,Positivo
TKT-08315,5429-LWCMV,Cobrança,Positivo
TKT-08316,9758-MFWGD,Dúvida Geral,Neutro
TKT-08317,9758-MFWGD,Cobrança,Neutro
TKT-08318,3955-JBZZM,Cobrança,Neutro
TKT-08319,3955-JBZZM,Técnico,Neutro
TKT-08320,1268-ASBGA,Cobrança,Neutro
TKT-08321,1268-ASBGA,Cobrança,Positivo
TKT-08322,1268-ASBGA,Cancelamento,Positivo
TKT-08323,1268-ASBGA,Dúvida Geral,Negativo
TKT-08324,1268-ASBGA,Cancelamento,Neutro
TKT-08325,1268-ASBGA,Cancelamento,Negativo
TKT-08326,8943-URTMR,Cancelamento,Negativo
TKT-08327,8943-URTMR,Cancelamento,Negativo
TKT-08328,8943-URTMR,Cancelamento,Neutro
TKT-08329,8943-URTMR,Cancelamento,Neutro
TKT-08330,4713-LZDRV,Cobrança,Negativo
TKT-08331,9909-IDLEK,Técnico,Neutro
TKT-08332,9909-IDLEK,Cobrança,Neutro
TKT-08333,4092-OFQZS,Cobrança,Neutro
TKT-08334,1561-BWHIN,Dúvida Geral,Negativo
TKT-08335,1561-BWHIN,Dúvida Geral,Positivo
TKT-08336,4325-NFSKC,Cancelamento,Negativo
TKT-08337,4325-NFSKC,Cancelamento,Negativo
TKT-08338,4325-NFSKC,Cancelamento,Neutro
TKT-08339,4325-NFSKC,Dúvida Geral,Negativo
TKT-08340,4325-NFSKC,Cancelamento,Negativo
TKT-08341,4325-NFSKC,Cobrança,Negativo
TKT-08342,9927-DSWDF,Técnico,Neutro
TKT-08343,9927-DSWDF,Cobrança,Negativo
TKT-08344,7252-NTGSS,Cobrança,Neutro
TKT-08345,8149-AIQCG,Técnico,Neutro
TKT-08346,8149-AIQCG,Cobrança,Negativo
TKT-08347,1360-JYXKQ,Técnico,Negativo
TKT-08348,2955-PSXOE,Dúvida Geral,Neutro
TKT-08349,2955-PSXOE,Cancelamento,Neutro
TKT-08350,2955-PSXOE,Cancelamento,Negativo
TKT-08351,2955-PSXOE,Cancelamento,Neutro
TKT-08352,7762-URZQH,Dúvida Geral,Positivo
TKT-08353,7762-URZQH,Cancelamento,Negativo
TKT-08354,7762-URZQH,Cancelamento,Negativo
TKT-08355,7762-URZQH,Cancelamento,Negativo
TKT-08356,7762-URZQH,Cancelamento,Negativo
TKT-08357,7762-URZQH,Cancelamento,Negativo
TKT-08358,0899-WZRSD,Cobrança,Positivo
TKT-08359,0899-WZRSD,Técnico,Positivo
TKT-08360,4828-FAZPK,Técnico,Neutro
TKT-08361,6094-ZIVKX,Técnico,Negativo
TKT-08362,6094-ZIVKX,Técnico,Negativo
TKT-08363,3262-EIDHV,Técnico,Neutro
TKT-08364,1376-HHBDV,Técnico,Negativo
TKT-08365,6907-NZZIJ,Cancelamento,Neutro
TKT-08366,6133-OZILE,Cobrança,Positivo
TKT-08367,4135-FRWKJ,Técnico,Neutro
TKT-08368,4135-FRWKJ,Cobrança,Neutro
TKT-08369,2911-UREFD,Cancelamento,Positivo
TKT-08370,2911-UREFD,Técnico,Neutro
TKT-08371,2911-UREFD,Cancelamento,Neutro
TKT-08372,3744-ZRRDZ,Cobrança,Negativo
TKT-08373,3744-ZRRDZ,Cancelamento,Negativo
TKT-08374,3744-ZRRDZ,Cancelamento,Negativo
TKT-08375,3744-ZRRDZ,Cancelamento,Neutro
TKT-08376,3744-ZRRDZ,Cancelamento,Neutro
TKT-08377,5673-TIYIB,Cancelamento,Negativo
TKT-08378,5673-TIYIB,Cancelamento,Negativo
TKT-08379,5673-TIYIB,Cancelamento,Negativo
TKT-08380,5673-TIYIB,Técnico,Neutro
TKT-08381,5673-TIYIB,Técnico,Negativo
TKT-08382,5673-TIYIB,Técnico,Negativo
TKT-08383,7191-ADRGF,Cobrança,Neutro
TKT-08384,7191-ADRGF,Técnico,Neutro
TKT-08385,5018-LXQQG,Cobrança,Neutro
TKT-08386,5018-LXQQG,Cobrança,Neutro
TKT-08387,1602-IJQQE,Cobrança,Negativo
TKT-08388,1602-IJQQE,Técnico,Negativo
TKT-08389,4628-WQCQQ,Técnico,Negativo
TKT-08390,4628-WQCQQ,Cancelamento,Negativo
TKT-08391,4628-WQCQQ,Dúvida Geral,Negativo
TKT-08392,1746-TGTWV,Técnico,Negativo
TKT-08393,1746-TGTWV,Cobrança,Neutro
TKT-08394,5995-SNNEW,Cobrança,Neutro
TKT-08395,5995-SNNEW,Cobrança,Negativo
TKT-08396,8050-WYBND,Dúvida Geral,Neutro
TKT-08397,8050-WYBND,Dúvida Geral,Positivo
TKT-08398,4879-GZLFH,Cobrança,Neutro
TKT-08399,4879-GZLFH,Dúvida Geral,Neutro
TKT-08400,1644-IRKSF,Cobrança,Negativo
TKT-08401,1644-IRKSF,Cancelamento,Negativo
TKT-08402,1644-IRKSF,Dúvida Geral,Negativo
TKT-08403,8314-HTWVE,Cobrança,Neutro
TKT-08404,8314-HTWVE,Dúvida Geral,Neutro
TKT-08405,9402-ROUMJ,Cobrança,Neutro
TKT-08406,2507-QZPQS,Dúvida Geral,Negativo
TKT-08407,2507-QZPQS,Técnico,Neutro
TKT-08408,7159-NOKYQ,Dúvida Geral,Negativo
TKT-08409,7159-NOKYQ,Cobrança,Neutro
TKT-08410,8779-YIQQA,Cobrança,Neutro
TKT-08411,7136-IHZJA,Técnico,Positivo
TKT-08412,7074-STDCN,Dúvida Geral,Neutro
TKT-08413,3705-PSNGL,Cancelamento,Negativo
TKT-08414,3705-PSNGL,Cancelamento,Negativo
TKT-08415,3705-PSNGL,Cobrança,Negativo
TKT-08416,3705-PSNGL,Cancelamento,Negativo
TKT-08417,8739-QOTTN,Cobrança,Negativo
TKT-08418,8739-QOTTN,Dúvida Geral,Positivo
TKT-08419,0277-BKSQP,Técnico,Neutro
TKT-08420,6502-HCJTI,Cancelamento,Negativo
TKT-08421,6502-HCJTI,Técnico,Negativo
TKT-08422,6502-HCJTI,Técnico,Negativo
TKT-08423,6502-HCJTI,Cancelamento,Negativo
TKT-08424,6502-HCJTI,Cancelamento,Positivo
TKT-08425,6502-HCJTI,Cobrança,Negativo
TKT-08426,2606-RMDHZ,Cancelamento,Positivo
TKT-08427,2606-RMDHZ,Cancelamento,Negativo
TKT-08428,6266-QHOJZ,Dúvida Geral,Neutro
TKT-08429,6266-QHOJZ,Cobrança,Negativo
TKT-08430,7269-JISCY,Técnico,Neutro
TKT-08431,0363-SVHYR,Cobrança,Negativo
TKT-08432,8547-NSBBO,Dúvida Geral,Neutro
TKT-08433,8547-NSBBO,Técnico,Negativo
TKT-08434,8258-GSTJK,Técnico,Negativo
TKT-08435,6861-OKBCE,Cancelamento,Negativo
TKT-08436,6861-OKBCE,Cobrança,Negativo
TKT-08437,6861-OKBCE,Cobrança,Negativo
TKT-08438,9940-RHLFB,Técnico,Negativo
TKT-08439,9940-RHLFB,Dúvida Geral,Negativo
TKT-08440,9940-RHLFB,Cancelamento,Negativo
TKT-08441,9940-RHLFB,Cancelamento,Neutro
TKT-08442,9940-RHLFB,Dúvida Geral,Negativo
TKT-08443,9940-RHLFB,Cancelamento,Negativo
TKT-08444,6591-QGOYB,Dúvida Geral,Negativo
TKT-08445,6421-SZVEM,Técnico,Neutro
TKT-08446,6421-SZVEM,Cobrança,Neutro
TKT-08447,2995-UPRYS,Cobrança,Neutro
TKT-08448,2995-UPRYS,Dúvida Geral,Negativo
TKT-08449,2995-UPRYS,Técnico,Negativo
TKT-08450,8878-RYUKI,Cobrança,Neutro
TKT-08451,9633-DENPU,Cobrança,Neutro
TKT-08452,7113-HIPFI,Técnico,Positivo
TKT-08453,7113-HIPFI,Técnico,Neutro
TKT-08454,8541-QVFKM,Dúvida Geral,Negativo
TKT-08455,8541-QVFKM,Técnico,Neutro
TKT-08456,6686-YPGHK,Cancelamento,Negativo
TKT-08457,1383-EZRWL,Dúvida Geral,Negativo
TKT-08458,1383-EZRWL,Cobrança,Negativo
TKT-08459,1383-EZRWL,Cobrança,Negativo
TKT-08460,1383-EZRWL,Cancelamento,Neutro
TKT-08461,1383-EZRWL,Cobrança,Negativo
TKT-08462,5371-VYLSX,Técnico,Positivo
TKT-08463,4759-TRPLW,Dúvida Geral,Negativo
TKT-08464,4759-TRPLW,Cancelamento,Negativo
TKT-08465,4759-TRPLW,Técnico,Positivo
TKT-08466,4759-TRPLW,Cancelamento,Neutro
TKT-08467,4759-TRPLW,Cancelamento,Negativo
TKT-08468,8563-IIOXK,Cancelamento,Negativo
TKT-08469,8563-IIOXK,Cobrança,Negativo
TKT-08470,8563-IIOXK,Cobrança,Negativo
TKT-08471,8563-IIOXK,Cancelamento,Neutro
TKT-08472,4353-HYOJD,Técnico,Positivo
TKT-08473,4353-HYOJD,Técnico,Neutro
TKT-08474,8020-BWHYL,Dúvida Geral,Negativo
TKT-08475,7267-FRMJW,Dúvida Geral,Neutro
TKT-08476,7267-FRMJW,Cobrança,Neutro
TKT-08477,2982-VPSGI,Dúvida Geral,Neutro
TKT-08478,2982-VPSGI,Cancelamento,Negativo
TKT-08479,4188-FRABG,Técnico,Negativo
TKT-08480,4188-FRABG,Cobrança,Neutro
TKT-08481,8199-ZLLSA,Técnico,Negativo
TKT-08482,8199-ZLLSA,Cancelamento,Negativo
TKT-08483,8199-ZLLSA,Dúvida Geral,Negativo
TKT-08484,8199-ZLLSA,Dúvida Geral,Negativo
TKT-08485,8199-ZLLSA,Cancelamento,Negativo
TKT-08486,0620-DLSLK,Dúvida Geral,Neutro
TKT-08487,0620-DLSLK,Cobrança,Neutro
TKT-08488,4625-EWPTF,Cancelamento,Neutro
TKT-08489,5980-NOPLP,Cobrança,Negativo
TKT-08490,5980-NOPLP,Técnico,Negativo
TKT-08491,6892-XPFPU,Cobrança,Negativo
TKT-08492,6892-XPFPU,Dúvida Geral,Negativo
TKT-08493,6892-XPFPU,Cancelamento,Negativo
TKT-08494,8010-EZLOU,Dúvida Geral,Neutro
TKT-08495,8010-EZLOU,Cancelamento,Neutro
TKT-08496,8010-EZLOU,Dúvida Geral,Negativo
TKT-08497,8010-EZLOU,Técnico,Negativo
TKT-08498,8010-EZLOU,Técnico,Negativo
TKT-08499,3295-YVUSR,Cobrança,Negativo
TKT-08500,8016-NCFVO,Dúvida Geral,Negativo
TKT-08501,4119-ZYPZY,Técnico,Neutro
TKT-08502,7577-SWIFR,Técnico,Negativo
TKT-08503,0303-WMMRN,Dúvida Geral,Neutro
TKT-08504,5204-HMGYF,Cobrança,Negativo
TKT-08505,3727-OVPRY,Cobrança,Negativo
TKT-08506,3797-FKOGQ,Cobrança,Positivo
TKT-08507,3797-FKOGQ,Técnico,Neutro
TKT-08508,7622-NXQZR,Dúvida Geral,Neutro
TKT-08509,3970-XGJDU,Cobrança,Neutro
TKT-08510,5562-YJQGT,Cobrança,Positivo
TKT-08511,5562-YJQGT,Dúvida Geral,Neutro
TKT-08512,8807-OPMBM,Dúvida Geral,Positivo
TKT-08513,5439-WIKXB,Dúvida Geral,Neutro
TKT-08514,9874-QLCLH,Cancelamento,Negativo
TKT-08515,9874-QLCLH,Cancelamento,Neutro
TKT-08516,9874-QLCLH,Cancelamento,Negativo
TKT-08517,9874-QLCLH,Cancelamento,Negativo
TKT-08518,9874-QLCLH,Técnico,Positivo
TKT-08519,8294-UIMBA,Dúvida Geral,Negativo
TKT-08520,8109-YUOHE,Cobrança,Neutro
TKT-08521,5840-NVDCG,Dúvida Geral,Positivo
TKT-08522,5840-NVDCG,Cobrança,Positivo
TKT-08523,8092-NLTGF,Dúvida Geral,Neutro
TKT-08524,4801-KFYKL,Cobrança,Positivo
TKT-08525,4801-KFYKL,Dúvida Geral,Negativo
TKT-08526,6135-OZQVA,Cobrança,Neutro
TKT-08527,6135-OZQVA,Técnico,Negativo
TKT-08528,8062-YBDOE,Dúvida Geral,Negativo
TKT-08529,8062-YBDOE,Cobrança,Negativo
TKT-08530,8062-YBDOE,Dúvida Geral,Negativo
TKT-08531,8062-YBDOE,Cancelamento,Negativo
TKT-08532,2252-JHJGE,Cobrança,Positivo
TKT-08533,4188-PCPIG,Dúvida Geral,Neutro
TKT-08534,4188-PCPIG,Dúvida Geral,Neutro
TKT-08535,6000-APYLU,Cancelamento,Negativo
TKT-08536,6000-APYLU,Cancelamento,Negativo
TKT-08537,6000-APYLU,Cancelamento,Negativo
TKT-08538,7105-BENQF,Técnico,Neutro
TKT-08539,3566-VVORZ,Dúvida Geral,Negativo
TKT-08540,3566-VVORZ,Técnico,Negativo
TKT-08541,9507-HSMMZ,Dúvida Geral,Neutro
TKT-08542,9507-HSMMZ,Dúvida Geral,Neutro
TKT-08543,0947-IDHRQ,Cancelamento,Neutro
TKT-08544,0947-IDHRQ,Cancelamento,Neutro
TKT-08545,0947-IDHRQ,Dúvida Geral,Negativo
TKT-08546,0947-IDHRQ,Dúvida Geral,Negativo
TKT-08547,7813-TKCVO,Cobrança,Neutro
TKT-08548,7813-TKCVO,Dúvida Geral,Positivo
TKT-08549,3672-YITQD,Cancelamento,Negativo
TKT-08550,3672-YITQD,Dúvida Geral,Negativo
TKT-08551,3672-YITQD,Cobrança,Negativo
TKT-08552,4350-ZTLPI,Técnico,Negativo
TKT-08553,9048-JVYVF,Cancelamento,Negativo
TKT-08554,5727-MYATE,Cobrança,Negativo
TKT-08555,5727-MYATE,Cobrança,Neutro
TKT-08556,8988-ECPJR,Cobrança,Negativo
TKT-08557,8988-ECPJR,Cobrança,Positivo
TKT-08558,7570-WELNY,Cobrança,Neutro
TKT-08559,3021-VLNRJ,Técnico,Positivo
TKT-08560,3021-VLNRJ,Dúvida Geral,Neutro
TKT-08561,3776-EKTKM,Cancelamento,Negativo
TKT-08562,3776-EKTKM,Cobrança,Negativo
TKT-08563,3776-EKTKM,Cobrança,Neutro
TKT-08564,3776-EKTKM,Técnico,Negativo
TKT-08565,2080-CAZNM,Técnico,Negativo
TKT-08566,2080-CAZNM,Técnico,Neutro
TKT-08567,1028-FFNJK,Cobrança,Negativo
TKT-08568,1028-FFNJK,Cobrança,Neutro
TKT-08569,6907-FLBER,Cobrança,Neutro
TKT-08570,6907-FLBER,Técnico,Neutro
TKT-08571,5982-PSMKW,Técnico,Neutro
TKT-08572,7096-ZNBZI,Cobrança,Neutro
TKT-08573,7096-ZNBZI,Cobrança,Neutro
TKT-08574,1902-XBTFB,Cancelamento,Negativo
TKT-08575,1902-XBTFB,Cancelamento,Negativo
TKT-08576,1902-XBTFB,Técnico,Neutro
TKT-08577,1676-MQAOA,Técnico,Neutro
TKT-08578,1676-MQAOA,Cobrança,Negativo
TKT-08579,0786-IVLAW,Cobrança,Negativo
TKT-08580,7566-DSRLQ,Técnico,Neutro
TKT-08581,0643-OKLRP,Técnico,Negativo
TKT-08582,7245-JMTTQ,Técnico,Neutro
TKT-08583,7245-JMTTQ,Cobrança,Positivo
TKT-08584,0734-OXWBT,Cobrança,Neutro
TKT-08585,4282-ACRXS,Técnico,Positivo
TKT-08586,4282-ACRXS,Dúvida Geral,Neutro
TKT-08587,0365-TRTPY,Dúvida Geral,Neutro
TKT-08588,7349-ALMUX,Técnico,Neutro
TKT-08589,7349-ALMUX,Cobrança,Positivo
TKT-08590,9381-NDKME,Cancelamento,Negativo
TKT-08591,9381-NDKME,Cobrança,Negativo
TKT-08592,9381-NDKME,Dúvida Geral,Positivo
TKT-08593,6502-KUGLL,Técnico,Neutro
TKT-08594,6502-KUGLL,Técnico,Neutro
TKT-08595,1841-YSJGV,Cobrança,Positivo
TKT-08596,2794-XIMMO,Técnico,Negativo
TKT-08597,2794-XIMMO,Cancelamento,Negativo
TKT-08598,2794-XIMMO,Cobrança,Negativo
TKT-08599,2794-XIMMO,Cancelamento,Neutro
TKT-08600,2794-XIMMO,Técnico,Negativo
TKT-08601,2794-XIMMO,Cancelamento,Negativo
TKT-08602,8382-SHQEH,Dúvida Geral,Negativo
TKT-08603,8382-SHQEH,Cancelamento,Negativo
TKT-08604,8382-SHQEH,Cobrança,Neutro
TKT-08605,8382-SHQEH,Cancelamento,Negativo
TKT-08606,8382-SHQEH,Técnico,Negativo
TKT-08607,8382-SHQEH,Cancelamento,Neutro
TKT-08608,3511-BFTJW,Técnico,Positivo
TKT-08609,2983-ZANRP,Cancelamento,Negativo
TKT-08610,2983-ZANRP,Cobrança,Neutro
TKT-08611,2983-ZANRP,Cancelamento,Neutro
TKT-08612,2983-ZANRP,Técnico,Positivo
TKT-08613,2983-ZANRP,Dúvida Geral,Positivo
TKT-08614,2983-ZANRP,Cancelamento,Negativo
TKT-08615,7845-URHJN,Dúvida Geral,Positivo
TKT-08616,3034-ZBEQN,Cancelamento,Negativo
TKT-08617,3034-ZBEQN,Dúvida Geral,Negativo
TKT-08618,3034-ZBEQN,Dúvida Geral,Negativo
TKT-08619,3034-ZBEQN,Cancelamento,Negativo
TKT-08620,3034-ZBEQN,Cancelamento,Negativo
TKT-08621,5018-HEKFO,Cobrança,Negativo
TKT-08622,3976-NLDEZ,Cobrança,Positivo
TKT-08623,2282-YGNOR,Dúvida Geral,Negativo
TKT-08624,5336-UFNZP,Técnico,Neutro
TKT-08625,6854-EXGSF,Cobrança,Neutro
TKT-08626,9233-PSYHO,Cobrança,Negativo
TKT-08627,5376-PCKNB,Técnico,Negativo
TKT-08628,5376-PCKNB,Cobrança,Negativo
TKT-08629,8044-BGWPI,Dúvida Geral,Positivo
TKT-08630,8044-BGWPI,Cobrança,Negativo
TKT-08631,4060-LDNLU,Cobrança,Neutro
TKT-08632,4060-LDNLU,Dúvida Geral,Neutro
TKT-08633,8327-LZKAS,Técnico,Negativo
TKT-08634,8327-LZKAS,Técnico,Negativo
TKT-08635,8327-LZKAS,Cancelamento,Negativo
TKT-08636,8327-LZKAS,Cobrança,Negativo
TKT-08637,8327-LZKAS,Cancelamento,Negativo
TKT-08638,5887-IKKYO,Dúvida Geral,Positivo
TKT-08639,5887-IKKYO,Técnico,Neutro
TKT-08640,1075-BGWOH,Cobrança,Neutro
TKT-08641,1075-BGWOH,Técnico,Negativo
TKT-08642,1075-BGWOH,Cancelamento,Negativo
TKT-08643,1075-BGWOH,Cancelamento,Negativo
TKT-08644,1075-BGWOH,Cancelamento,Negativo
TKT-08645,0302-JOIVN,Cancelamento,Negativo
TKT-08646,0302-JOIVN,Dúvida Geral,Negativo
TKT-08647,7025-IWFHT,Técnico,Neutro
TKT-08648,6261-LHRTG,Dúvida Geral,Neutro
TKT-08649,2056-EVGZL,Técnico,Negativo
TKT-08650,2056-EVGZL,Dúvida Geral,Neutro
TKT-08651,7753-USQYQ,Cobrança,Negativo
TKT-08652,5366-IJEQJ,Técnico,Positivo
TKT-08653,5366-IJEQJ,Dúvida Geral,Neutro
TKT-08654,5366-IJEQJ,Cancelamento,Negativo
TKT-08655,5366-IJEQJ,Técnico,Negativo
TKT-08656,7661-CPURM,Cobrança,Negativo
TKT-08657,7661-CPURM,Técnico,Neutro
TKT-08658,5902-WBLSE,Cobrança,Positivo
TKT-08659,1981-INRFU,Cancelamento,Negativo
TKT-08660,1981-INRFU,Cancelamento,Negativo
TKT-08661,1981-INRFU,Dúvida Geral,Negativo
TKT-08662,1981-INRFU,Cancelamento,Negativo
TKT-08663,4971-PUYQO,Dúvida Geral,Negativo
TKT-08664,4971-PUYQO,Técnico,Neutro
TKT-08665,3239-TPHPZ,Dúvida Geral,Neutro
TKT-08666,3239-TPHPZ,Cobrança,Positivo
TKT-08667,5115-GZDEL,Cobrança,Negativo
TKT-08668,5115-GZDEL,Dúvida Geral,Neutro
TKT-08669,3338-CVVEH,Cobrança,Neutro
TKT-08670,3338-CVVEH,Técnico,Negativo
TKT-08671,8485-GJCDN,Cancelamento,Neutro
TKT-08672,2615-YVMYX,Técnico,Neutro
TKT-08673,2851-STERV,Cobrança,Neutro
TKT-08674,2851-STERV,Dúvida Geral,Negativo
TKT-08675,1527-SXDPN,Cobrança,Negativo
TKT-08676,1527-SXDPN,Técnico,Positivo
TKT-08677,1527-SXDPN,Cobrança,Neutro
TKT-08678,1527-SXDPN,Cobrança,Neutro
TKT-08679,6029-WTIPC,Cancelamento,Negativo
TKT-08680,6029-WTIPC,Dúvida Geral,Negativo
TKT-08681,6029-WTIPC,Cancelamento,Negativo
TKT-08682,8634-CILSZ,Cancelamento,Neutro
TKT-08683,8634-CILSZ,Cancelamento,Negativo
TKT-08684,5419-JKZNQ,Técnico,Neutro
TKT-08685,5419-JKZNQ,Técnico,Negativo
TKT-08686,2495-KZNFB,Cobrança,Neutro
TKT-08687,1409-PHXTF,Cobrança,Neutro
TKT-08688,1409-PHXTF,Dúvida Geral,Neutro
TKT-08689,4274-DRSQT,Cobrança,Neutro
TKT-08690,4274-DRSQT,Técnico,Negativo
TKT-08691,8075-GXIUB,Dúvida Geral,Neutro
TKT-08692,8075-GXIUB,Cobrança,Negativo
TKT-08693,5424-RLQLC,Dúvida Geral,Negativo
TKT-08694,5424-RLQLC,Técnico,Neutro
TKT-08695,6682-QJDGB,Cancelamento,Negativo
TKT-08696,8780-IXSTS,Cobrança,Negativo
TKT-08697,8780-IXSTS,Cancelamento,Negativo
TKT-08698,8780-IXSTS,Cancelamento,Negativo
TKT-08699,8780-IXSTS,Cancelamento,Positivo
TKT-08700,8780-IXSTS,Cobrança,Negativo
TKT-08701,6723-WSNTY,Cobrança,Neutro
TKT-08702,9530-EHPOH,Cancelamento,Positivo
TKT-08703,9530-EHPOH,Cobrança,Neutro
TKT-08704,9530-EHPOH,Técnico,Negativo
TKT-08705,2725-IWWBA,Técnico,Neutro
TKT-08706,2725-IWWBA,Dúvida Geral,Neutro
TKT-08707,0345-HKJVM,Cancelamento,Negativo
TKT-08708,0345-HKJVM,Cancelamento,Negativo
TKT-08709,0345-HKJVM,Cancelamento,Negativo
TKT-08710,1061-PNTHC,Cobrança,Neutro
TKT-08711,1061-PNTHC,Dúvida Geral,Neutro
TKT-08712,0394-YONDK,Dúvida Geral,Negativo
TKT-08713,0394-YONDK,Dúvida Geral,Negativo
TKT-08714,6574-MCOEH,Dúvida Geral,Neutro
TKT-08715,7399-QHBJS,Cobrança,Negativo
TKT-08716,3049-SOLAY,Cancelamento,Negativo
TKT-08717,3049-SOLAY,Dúvida Geral,Negativo
TKT-08718,3049-SOLAY,Cobrança,Negativo
TKT-08719,3049-SOLAY,Cancelamento,Negativo
TKT-08720,3049-SOLAY,Dúvida Geral,Neutro
TKT-08721,3317-HRTNN,Cancelamento,Negativo
TKT-08722,3317-HRTNN,Técnico,Negativo
TKT-08723,3317-HRTNN,Cancelamento,Negativo
TKT-08724,3317-HRTNN,Cancelamento,Negativo
TKT-08725,3317-HRTNN,Cancelamento,Negativo
TKT-08726,3317-HRTNN,Cancelamento,Negativo
TKT-08727,3235-ETOOB,Cancelamento,Negativo
TKT-08728,3235-ETOOB,Cancelamento,Positivo
TKT-08729,9708-KFDBY,Cobrança,Neutro
TKT-08730,9708-KFDBY,Cobrança,Positivo
TKT-08731,8058-INTPH,Técnico,Negativo
TKT-08732,8058-INTPH,Cancelamento,Negativo
TKT-08733,8058-INTPH,Cancelamento,Neutro
TKT-08734,8058-INTPH,Cancelamento,Negativo
TKT-08735,1334-PDUKM,Cobrança,Neutro
TKT-08736,2242-MFOTG,Cobrança,Negativo
TKT-08737,2242-MFOTG,Técnico,Positivo
TKT-08738,2927-CVULT,Dúvida Geral,Positivo
TKT-08739,2927-CVULT,Técnico,Positivo
TKT-08740,2144-BFDSO,Técnico,Neutro
TKT-08741,2144-BFDSO,Cobrança,Positivo
TKT-08742,8745-PVESG,Cobrança,Positivo
